playerId	playerTag	country	last_game_date	latest_rating	best_rating	worst_rating	diff_rating	rank	diff_rank	updated	win_rate	game_n	win_n	lose_n
3512572	FunkyFreshLove	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
2392278	clothing	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
2728035	binh	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
2895967	WitchHazel	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
2953692	Hyperstar	CA	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
3366697	Jackpot	CA	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
3367835	Ant Pal	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
3473070	Llamitas	MX	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
3507860	Roshi	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
357227	The Prince	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.6666666666666666	6.0	4.0	2.0
3509777	Joker_Ghazi		2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
401482	Elegant Metal	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
430334	Rean	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
488227	ggmiggs	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
253833	Argoth	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.7142857142857143	7.0	5.0	2.0
402244	SwollenOsty	US	2023-08-06	1529	1529	1500	29	666	-665	True	0.8333333333333334	6.0	5.0	1.0
424946	MoTempest	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
721157	minus	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.8	5.0	4.0	1.0
652970	EagleRare	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
572787	Airtag_Oscar	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
498417	Trace	CA	2023-08-06	1528	1528	1500	28	714	-713	True	0.8	5.0	4.0	1.0
394039	Ex Moses	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
414821	Warahk86	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
853814	Explicit	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
393816	Tuddles	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
368446	hainix	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
341181	Jupugo	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
3506853	Nate Banks	CA	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
1889175	Sith Lord EDP	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.75	4.0	3.0	1.0
1869690	Dinglejet	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
3507978	Astro	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
1923502	PapaLobster	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
1930865	Kinraiku		2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
2118668	Menerla	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
2836760	Dapielova	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
2849637	PhusionZero	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
3284078	Munin	BE	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
3363866	Obsidian Sigma	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
3365109	Uglywhat	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.8	5.0	4.0	1.0
3380216	ToxiiCoffee	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
1242707	CINC	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
3463177	RTV Solution Lalo	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.75	4.0	3.0	1.0
433296	NeroChinchilla	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
268014	Khangaroo	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6	5.0	3.0	2.0
326628	SCORPYN702	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
254111	A Rodt	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
340758	Phrank		2023-08-06	1528	1528	1500	28	714	-713	True	0.75	4.0	3.0	1.0
247732	Murder Lake TTV	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.6666666666666666	6.0	4.0	2.0
49333	TheAnimal	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
176843	Dougie	US	2023-08-06	1528	1528	1500	28	714	-713	True	0.7142857142857143	7.0	5.0	2.0
1925088	GOCARLO		2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
324557	AmirXL	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
436174	Cheezy T	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
147753	Coosco	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
397828	Denesis	HK	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
358002	semi	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
341281	Zohta	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
341205	kozu	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
277389	Neckeserr	KR	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
324336	Mr Cory Trevor	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.75	4.0	3.0	1.0
260502	Trevwerd	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.8	5.0	4.0	1.0
2571116	MaikaB09	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
158082	William Howard	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.8	5.0	4.0	1.0
148831	Shinblade	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6	5.0	3.0	2.0
3534595	VideoGuyJr	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
498362	Books3	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.75	4.0	3.0	1.0
171455	ProDoubleSushi	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
3345228	CharayHN	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.8	5.0	4.0	1.0
986058	Káiser Pudú	CL	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
3491931	Cosmos_	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.75	4.0	3.0	1.0
3435764	slumpking	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
656103	OneRegretBeetle	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
783037	Ryhan		2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
2988888	AnTai	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.75	4.0	3.0	1.0
1104457	Chaiz	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
1712154	UTJ	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6	5.0	3.0	2.0
489611	Runaway Weenie	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.75	4.0	3.0	1.0
3316695	LoweKeyFlexin	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.7142857142857143	7.0	5.0	2.0
3235201	Velvetscfvy	US	2023-08-06	1527	1527	1500	27	748	-747	True	0.6666666666666666	6.0	4.0	2.0
1322772	Vixel	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
525263	PEPE	JP	2023-08-06	1526	1526	1500	26	777	-776	True	0.75	4.0	3.0	1.0
1319063	nerdpres419		2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
1266847	Von Ezra	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
1126857	Godfleet	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
919364	Triumph		2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
852350	Legund		2023-08-06	1526	1526	1500	26	777	-776	True	0.7142857142857143	7.0	5.0	2.0
821069	EGHCO	MX	2023-08-06	1526	1526	1500	26	777	-776	True	0.7142857142857143	7.0	5.0	2.0
666895	olives	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
559827	RevantTillywink	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.75	4.0	3.0	1.0
514356	Macho	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
488528	JV	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
423618	bread	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
2109145	bar_barXII		2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3352932	AlexFree	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.7142857142857143	7.0	5.0	2.0
3365415	-Kuma	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3378916	ShakeThoseCakes	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.7142857142857143	7.0	5.0	2.0
3412518	Its Like Orange	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3477070	archie		2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3038565	dappercitrus	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3006462	Saiko Slash	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.8	5.0	4.0	1.0
2427324	Acayex	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
22388	Leaf	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6	5.0	3.0	2.0
354131	Kensou	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
24422	Sam Shawn	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
34746	tru	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.75	4.0	3.0	1.0
131810	Magneto_1080p	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
148791	OD_Fullauto	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6	5.0	3.0	2.0
155290	Awhile	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
178256	Teiga	TT	2023-08-06	1526	1526	1500	26	777	-776	True	0.7142857142857143	7.0	5.0	2.0
226379	Bearell	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
340340	MegaIsaac X	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.75	4.0	3.0	1.0
1872282	Latif	SA	2023-08-06	1526	1526	1500	26	777	-776	True	0.6	5.0	3.0	2.0
3342475	xstetra	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3280284	Max Weihl	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
3137796	oppore	JP	2023-08-06	1526	1526	1500	26	777	-776	True	0.6	5.0	3.0	2.0
3329354	chumpslaer	US	2023-08-06	1526	1526	1500	26	777	-776	True	0.6666666666666666	6.0	4.0	2.0
431256	Nice Eyes	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
65962	BigBates	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
1834572	Mth	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
1843746	Droptimal	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
279915	Dahmo	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
240691	Stamps	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
226786	JAK	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
150364	comeback386	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
148115	Broseph	PR	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
141327	TravelSquad.Black	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
141105	Vegas777	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
126705	fubarduck	JP	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
50762	Kycse	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
60993	Raid	PR	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
1225398	AVC Skeme	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
19736	UntitledSix	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
15897	Juju	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
10663	shankt	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
402168	XenosKing	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
1878981	Javamorris	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
2237814	TenzingNYC	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2342019	Drizzt	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2771339	REQUIEM	GB	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
1276763	Gooniekorn	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
1221962	Jookas	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
358976	Baka	GB	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2892421	SolMadness	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
2843793	Nanahoshi	JP	2023-08-06	1525	1525	1500	25	814	-813	True	0.6	5.0	3.0	2.0
1901855	itssodarkoutside	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
3357270	Olu	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
3141247	GuiSarda	BR	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2955091	Enju	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2949122	WRAITH	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2912648	Deso	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
326261	Blue Thunder	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
2854757	Dr. Rybotnik	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
3368364	TheF00L	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
470437	DubZ	CA	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
552263	worm	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
570258	TurkeyPanini		2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
576351	Sorrow	CR	2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
601777	Marconaughey	US	2023-08-06	1525	1525	1500	25	814	-813	True	0.6666666666666666	6.0	4.0	2.0
1047817	BigBake		2023-08-06	1525	1525	1500	25	814	-813	True	0.7142857142857143	7.0	5.0	2.0
3511837	SolidSnake	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
3511235	OkayAndy	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
3444350	Danjy Gum	CL	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
2892281	nucci		2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
3507670	Huey	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
3488432	ICHEAT2WIN	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.75	4.0	3.0	1.0
588025	CFEoreo	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
155785	FSLink	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
1269485	Grams	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
47943	railant	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
70222	Tom Savage	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
159114	Wallaby	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
2817404	Pandoken	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
138926	Onuki	JP	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
2743039	Scrb	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
2715502	Kynomite	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
1956451	Gen	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
1919806	ReelNameSean	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
1886593	Mackattack	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
1730812	Regulus	CA	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
1411227	Ulster	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
3498438	Kenji-san	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
1261803	Evil Joe	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
415302	Erns.	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
214434	SniperBeam	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
221119	Chaidez	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
1125320	Veil	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
329044	Icarus	GB	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
340564	Crunkstonishing	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
226489	Paul Le	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6	5.0	3.0	2.0
739691	NaokiB4U		2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
1051249	Memoryleak	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
802208	LeoForTheWin		2023-08-06	1524	1524	1500	24	857	-856	True	0.7142857142857143	7.0	5.0	2.0
796089	Sefthuko	US	2023-08-06	1524	1524	1500	24	857	-856	True	0.6666666666666666	6.0	4.0	2.0
367980	Ver314	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
262306	Vortex	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3517562	GBfran	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.75	4.0	3.0	1.0
36729	Real Ice	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
58569	Nokta	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
61137	Silent E	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6	5.0	3.0	2.0
67844	LUEshi	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6	5.0	3.0	2.0
70213	ogyawn	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
155969	iDrop	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
175321	DG AL	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
349664	Ayooo It's D	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3496063	Kouga	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
665640	Slick Tactics	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
866836	Fuuta	JP	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
1117491	Kuma(FOM)	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
1423010	GoldenSeth	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
1666010	Noohy	FI	2023-08-06	1523	1523	1500	23	891	-890	True	0.75	4.0	3.0	1.0
2892730	BoxingShrimp	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.8	5.0	4.0	1.0
3280198	MomoMan	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.8	5.0	4.0	1.0
3327469	The Wall		2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3401759	MarJeezy	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.7142857142857143	7.0	5.0	2.0
3466505	Mortal	US	2023-08-06	1523	1523	1500	23	891	-890	True	0.6666666666666666	6.0	4.0	2.0
3233325	Troy	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
1008008	PRO7OTYPE	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
27288	Paz	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
33312	Miguel69	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
259852	Mozart	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6	5.0	3.0	2.0
260630	Brass	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.6666666666666666	6.0	4.0	2.0
261249	SMUG	US	2023-08-06	1522	1522	1500	22	913	-912	True	0.7142857142857143	7.0	5.0	2.0
