Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-06-14 19:07:12 UTC	CEO 2025	Round 2	Losers Round 3	214100	63220	2	0	N/A	N/A
2025-06-14 19:07:01 UTC	CEO 2025	Round 2	Losers Round 3	415385	529496	2	1	N/A	N/A
2025-06-14 19:01:38 UTC	CEO 2025	Round 2	Losers Round 2	415068	174929	2	0	N/A	N/A
2025-06-14 18:58:45 UTC	CEO 2025	Round 2	Losers Round 2	669621	509289	2	0	N/A	N/A
2025-06-14 18:58:42 UTC	CEO 2025	Round 2	Losers Round 2	314715	1574500	2	0	N/A	N/A
2025-06-14 18:58:11 UTC	CEO 2025	Round 2	Losers Round 2	3581483	171490	2	1	N/A	N/A
2025-06-14 18:53:47 UTC	CEO 2025	Round 2	Losers Round 2	766299	313909	2	0	N/A	N/A
2025-06-14 18:50:59 UTC	CEO 2025	Round 2	Losers Round 2	3475944	596463	2	0	N/A	N/A
2025-06-14 18:50:55 UTC	CEO 2025	Round 2	Winners Semi-Final	4143648	557482	2	0	N/A	N/A
2025-06-14 18:50:35 UTC	CEO 2025	Round 2	Losers Round 2	529496	139671	2	1	N/A	N/A
2025-06-14 18:50:23 UTC	CEO 2025	Round 2	Losers Round 2	63220	3467658	2	0	N/A	N/A
2025-06-14 18:48:33 UTC	CEO 2025	Round 2	Winners Quarter-Final	3310490	415385	2	0	N/A	N/A
2025-06-14 18:47:42 UTC	CEO 2025	Round 2	Losers Round 1	3475944	821069	2	0	N/A	N/A
2025-06-14 18:44:37 UTC	CEO 2025	Round 2	Losers Round 1	3581483	1608078	2	0	N/A	N/A
2025-06-14 18:41:19 UTC	CEO 2025	Round 2	Winners Quarter-Final	1455289	3935651	2	1	N/A	N/A
2025-06-14 18:41:13 UTC	CEO 2025	Round 2	Losers Round 1	139671	2128191	2	0	N/A	N/A
2025-06-14 18:41:05 UTC	CEO 2025	Round 2	Losers Round 1	529496	1009874	2	1	N/A	N/A
2025-06-14 18:40:43 UTC	CEO 2025	Round 2	Losers Round 1	314715	132434	2	1	N/A	N/A
2025-06-14 18:40:38 UTC	CEO 2025	Round 2	Losers Round 1	1574500	140052	2	0	N/A	N/A
2025-06-14 18:40:31 UTC	CEO 2025	Round 2	Losers Round 1	509289	4008538	2	0	N/A	N/A
